매물확인방식,보증금,월세,전용면적,해당층,총층,방수,주차가능여부,총주차대수,관리비,제공플랫폼,허위매물여부,게재일_변환,방향_0,방향_1,방향_2,방향_3,방향_4,방향_5,방향_6,방향_7
2,168500000.0,170000,25.29,3.0,10.0,1.0,0,17.0,16,2,0,592,False,False,False,True,False,False,False,False
2,329000000.0,530000,25.97,3.0,5.0,1.0,0,5.0,0,2,0,633,False,False,False,False,False,False,False,True
2,140500000.0,460000,29.36,5.0,9.0,2.0,0,260.0,9,1,0,526,False,False,False,True,False,False,False,False
0,185000000.0,490000,24.69,5.0,20.0,2.0,1,4.0,5,2,0,252,False,False,False,False,False,False,True,False
1,80500000.0,720000,25.58,3.0,4.0,2.0,0,3.0,13,0,0,538,True,False,False,False,False,False,False,False
1,109000000.0,750000,36.19,18.0,19.0,1.0,0,46.0,2,0,0,586,False,False,True,False,False,False,False,False
0,5500000.0,390000,26.25,2.0,4.0,2.0,0,2.0,0,4,0,543,False,True,False,False,False,False,False,False
1,144500000.0,380000,39.66,4.0,7.0,1.0,0,6.0,15,0,0,496,False,False,True,False,False,False,False,False
2,12500000.0,160000,27.58,4.0,6.0,2.0,0,1.0,0,0,1,362,False,False,True,False,False,False,False,False
2,83000000.0,90000,24.05,4.0,5.0,2.0,0,5.0,9,0,0,554,False,False,False,True,False,False,False,False
2,121000000.0,730000,27.76,3.0,7.0,1.0,1,8.0,0,2,1,260,False,False,True,False,False,False,False,False
1,123000000.0,130000,35.14,8.0,9.0,1.0,1,3.0,7,2,0,517,True,False,False,False,False,False,False,False
0,81500000.0,710000,25.58,3.0,5.0,1.0,1,5.0,0,3,1,362,False,False,False,False,False,False,True,False
1,347000000.0,110000,25.56,7.0,10.0,2.0,0,8.0,15,1,0,456,True,False,False,False,False,False,False,False
0,15500000.0,30000,29.89,10.0,17.0,1.0,0,33.0,10,0,0,526,False,False,False,False,True,False,False,False
2,347500000.0,160000,25.56,4.0,6.0,2.0,0,4.0,8,1,0,625,False,False,False,True,False,False,False,False
0,347000000.0,160000,25.56,2.0,3.0,1.0,1,3.0,0,3,1,498,False,False,False,False,False,False,True,False
2,10500000.0,70000,27.58,9.0,10.0,2.0,0,1.0,10,0,0,531,False,False,False,False,False,True,False,False
2,352500000.0,390000,39.6,4.0,5.0,2.0,0,5.5,8,1,0,470,False,False,False,False,False,False,True,False
2,325500000.0,200000,29.6,5.0,9.0,1.0,0,8.0,10,2,0,521,False,True,False,False,False,False,False,False
1,187500000.0,220000,20.58,11.0,11.0,1.0,0,14.0,0,1,0,547,True,False,False,False,False,False,False,False
0,347500000.0,630000,26.5,7.0,12.0,1.0,1,49.0,5,8,0,118,False,False,False,True,False,False,False,False
2,25000000.0,490000,26.06,2.0,3.0,1.0,1,2.0,0,0,0,552,False,False,False,True,False,False,False,False
2,331500000.0,310000,19.22,1.0,12.0,1.0,0,45.0,13,0,0,496,False,False,False,False,False,False,True,False
1,157000000.0,340000,17.5,12.0,14.0,1.0,1,104.0,1,5,0,188,False,False,False,False,False,False,False,True
2,87500000.0,280000,17.5,6.0,6.0,1.0,0,8.0,0,0,1,332,True,False,False,False,False,False,False,False
0,7000000.0,250000,17.5,2.0,2.0,2.0,1,9.0,0,3,0,582,False,False,False,False,True,False,False,False
2,9000000.0,170000,29.88,6.0,10.0,2.0,0,34.0,8,1,0,577,False,True,False,False,False,False,False,False
1,111000000.0,320000,25.29,6.0,6.0,1.0,0,6.0,5,1,0,599,False,False,False,False,False,True,False,False
2,343000000.0,690000,22.24,12.0,15.0,1.0,1,48.0,0,8,0,206,True,False,False,False,False,False,False,False
2,70000000.0,120000,40.46,3.0,4.0,1.0,1,8.0,5,0,0,626,False,False,False,True,False,False,False,False
0,326500000.0,160000,21.94,1.0,19.0,1.0,0,34.0,5,4,0,622,False,False,False,False,False,False,False,True
0,74500000.0,390000,27.25,2.0,3.0,2.0,1,2.0,7,0,0,137,False,False,False,False,False,False,True,False
1,337000000.0,480000,23.14,5.0,6.0,1.0,1,5.0,8,0,0,522,True,False,False,False,False,False,False,False
0,174000000.0,60000,47.17,3.0,5.0,2.0,0,5.0,0,0,0,570,True,False,False,False,False,False,False,False
0,393500000.0,710000,28.07,19.0,21.0,1.0,0,18.0,0,0,0,560,False,False,False,True,False,False,False,False
2,193500000.0,90000,23.33,5.0,8.0,1.0,0,5.0,0,0,1,312,False,False,False,False,False,False,True,False
0,370000000.0,290000,17.5,3.0,4.0,1.0,1,9.0,6,0,0,531,False,False,False,False,False,False,False,True
2,21000000.0,70000,31.5,9.0,13.0,1.0,0,30.0,5,1,0,546,False,False,True,False,False,False,False,False
1,180000000.0,420000,17.5,4.0,7.0,1.0,0,6.0,3,1,0,641,False,False,False,False,True,False,False,False
2,334500000.0,270000,24.45,2.0,3.0,2.0,1,3.0,3,0,0,541,False,False,False,True,False,False,False,False
2,26000000.0,250000,28.65,10.0,11.0,1.0,0,28.0,1,1,0,633,False,False,False,False,False,False,True,False
2,23500000.0,660000,36.48,4.0,6.0,1.0,0,15.0,0,2,0,577,False,False,False,False,False,False,True,False
2,192500000.0,400000,41.54,4.0,6.0,2.0,0,4.0,6,0,0,565,False,False,False,True,False,False,False,False
0,171500000.0,240000,27.74,6.0,8.0,1.0,0,48.0,4,0,0,631,False,True,False,False,False,False,False,False
2,382000000.0,320000,35.66,14.0,21.0,1.0,1,7.0,13,1,0,357,False,False,False,False,False,False,False,True
0,127000000.0,460000,22.92,15.0,16.0,1.0,1,14.0,4,2,0,217,True,False,False,False,False,False,False,False
2,334500000.0,100000,17.5,8.0,14.0,1.0,0,104.0,12,2,0,599,False,False,True,False,False,False,False,False
0,11500000.0,530000,38.74,4.0,17.0,2.0,1,25.0,7,4,0,179,False,False,True,False,False,False,False,False
2,12000000.0,330000,23.14,2.0,5.0,1.0,0,7.0,5,0,0,436,False,False,False,False,False,False,True,False
2,32500000.0,140000,23.1,4.0,5.0,1.0,1,5.0,9,2,0,493,False,False,False,True,False,False,False,False
2,26000000.0,670000,28.09,2.0,3.0,1.0,1,2.0,0,2,0,587,False,False,False,True,False,False,False,False
2,115000000.0,370000,21.0,10.0,19.0,1.0,1,2.0,1,4,0,358,False,False,False,False,False,False,False,True
2,146500000.0,270000,27.445,2.0,5.0,1.0,0,8.0,8,4,0,442,False,False,False,False,False,False,False,True
2,346000000.0,260000,39.73,8.0,8.0,2.0,0,7.0,0,1,0,600,False,False,False,False,False,False,False,True
1,27000000.0,160000,18.54,4.0,5.0,1.0,0,2.0,0,0,0,519,True,False,False,False,False,False,False,False
2,158500000.0,750000,32.93,4.0,4.0,2.0,1,23.0,8,0,0,524,False,False,True,False,False,False,False,False
2,73500000.0,270000,26.59,4.0,7.0,2.0,0,6.0,8,0,0,554,False,False,True,False,False,False,False,False
0,360000000.0,200000,24.45,4.0,6.0,2.0,0,5.0,0,3,0,592,False,False,False,True,False,False,False,False
2,66500000.0,320000,27.25,2.0,3.0,1.0,1,2.0,0,4,0,523,False,False,False,False,False,False,True,False
2,161000000.0,400000,24.39,3.0,5.0,1.0,1,6.0,3,7,0,509,True,False,False,False,False,False,False,False
2,183500000.0,290000,37.47,2.0,3.0,1.0,1,45.0,16,0,0,209,True,False,False,False,False,False,False,False
2,66000000.0,530000,26.295,3.0,4.0,2.0,1,2.0,0,1,0,580,False,False,False,True,False,False,False,False
2,160000000.0,700000,25.18,5.0,5.0,1.0,1,5.0,3,3,1,389,True,False,False,False,False,False,False,False
2,190000000.0,310000,21.49,4.0,6.0,1.0,1,5.0,12,8,1,427,False,False,False,True,False,False,False,False
2,165500000.0,160000,21.57,3.0,4.0,2.0,1,42.0,0,2,0,437,False,False,False,False,False,False,False,True
2,334500000.0,270000,24.09,1.0,3.0,1.0,1,28.0,11,1,0,359,False,False,False,False,False,False,True,False
2,408500000.0,530000,32.56,1.0,3.0,1.0,0,40.0,3,2,0,237,False,False,True,False,False,False,False,False
1,74500000.0,230000,26.59,3.0,6.0,1.0,1,4.0,4,1,0,439,False,False,True,False,False,False,False,False
2,185000000.0,360000,17.5,5.0,9.0,1.0,0,15.0,0,0,0,522,False,False,False,False,False,False,False,True
2,143500000.0,260000,26.44,12.0,14.0,1.0,1,26.0,8,0,0,565,False,False,True,False,False,False,False,False
1,67500000.0,460000,26.295,2.0,3.0,2.0,1,2.0,0,0,0,581,False,False,True,False,False,False,False,False
0,24500000.0,720000,42.59,13.0,18.0,1.0,1,16.0,0,0,0,422,False,False,False,False,False,False,False,True
1,353500000.0,220000,32.23,12.0,12.0,2.0,1,50.0,10,0,0,206,False,False,False,False,False,False,False,True
1,361500000.0,170000,24.45,4.0,5.0,1.0,1,4.0,10,0,1,135,False,False,False,False,False,False,True,False
2,167500000.0,150000,29.14,3.0,4.0,2.0,0,2.0,3,2,0,548,False,False,True,False,False,False,False,False
1,12500000.0,590000,29.78,8.0,12.0,2.0,1,24.0,5,5,0,517,False,False,False,True,False,False,False,False
2,119500000.0,740000,26.84,10.0,11.0,1.0,0,43.0,1,1,0,447,False,False,True,False,False,False,False,False
0,21500000.0,540000,35.32,5.0,5.0,1.0,0,3.0,13,2,0,247,False,False,True,False,False,False,False,False
2,132500000.0,250000,27.48,3.0,7.0,2.0,0,8.0,0,1,0,548,False,False,False,False,False,False,False,True
1,111000000.0,600000,20.53,2.0,2.0,1.0,1,40.0,13,0,0,410,False,False,False,True,False,False,False,False
2,24500000.0,360000,26.25,4.0,5.0,1.0,1,2.0,5,2,0,534,False,False,True,False,False,False,False,False
2,79500000.0,690000,32.25,3.0,10.0,1.0,0,14.0,3,1,0,243,False,False,False,True,False,False,False,False
1,15500000.0,230000,19.55,1.0,12.0,1.0,1,30.0,8,0,0,596,False,False,True,False,False,False,False,False
2,28500000.0,530000,23.6,5.0,6.0,2.0,0,1.0,7,0,0,420,False,False,False,True,False,False,False,False
0,338500000.0,530000,44.63,3.0,6.0,2.0,0,4.0,13,0,0,506,False,True,False,False,False,False,False,False
1,136500000.0,80000,27.045,2.0,4.0,1.0,1,2.0,10,0,0,467,False,False,True,False,False,False,False,False
2,357500000.0,400000,28.99,6.0,6.0,2.0,1,10.0,19,0,1,122,False,False,False,False,False,False,True,False
2,343500000.0,380000,17.5,6.0,10.0,1.0,0,16.0,10,2,0,542,False,True,False,False,False,False,False,False
2,181500000.0,370000,28.81,6.0,7.0,2.0,0,5.0,13,1,0,523,False,False,False,True,False,False,False,False
2,20500000.0,750000,20.34,4.0,7.0,1.0,1,2.0,4,0,0,634,False,False,True,False,False,False,False,False
2,137500000.0,530000,23.14,2.0,6.0,1.0,1,5.0,20,0,1,408,True,False,False,False,False,False,False,False
1,126000000.0,180000,32.72,4.0,8.0,2.0,0,6.0,10,0,1,471,False,False,False,True,False,False,False,False
1,145500000.0,600000,29.96,9.0,9.0,2.0,0,8.0,7,1,0,519,False,False,False,True,False,False,False,False
1,93500000.0,140000,24.05,3.0,7.0,1.0,0,5.0,11,0,0,626,False,False,False,False,False,False,False,True
2,192500000.0,380000,24.39,2.0,4.0,2.0,1,3.0,7,0,0,577,False,False,False,True,False,False,False,False
2,186500000.0,350000,17.5,11.0,13.0,1.0,1,38.0,3,0,0,572,False,False,True,False,False,False,False,False
2,6000000.0,710000,25.41,1.0,21.0,1.0,1,12.0,7,0,0,614,False,False,False,False,False,False,True,False
2,166000000.0,20000,24.38,4.0,14.0,1.0,0,2.0,12,2,0,164,True,False,False,False,False,False,False,False
2,139000000.0,240000,27.445,4.0,6.0,1.0,1,4.0,1,0,0,516,False,False,False,False,False,False,False,True
2,102000000.0,350000,20.04,7.0,17.0,1.0,0,10.0,5,3,0,170,False,False,True,False,False,False,False,False
2,93000000.0,550000,17.5,3.0,5.0,1.0,1,6.0,11,0,1,529,False,False,True,False,False,False,False,False
2,12500000.0,590000,39.11,3.0,14.0,2.0,0,38.0,8,6,0,571,False,True,False,False,False,False,False,False
2,185500000.0,500000,32.62,10.0,13.0,1.0,0,16.0,14,2,0,519,False,False,False,False,False,False,True,False
2,167500000.0,500000,28.69,6.0,10.0,1.0,0,13.0,0,1,0,278,False,False,False,True,False,False,False,False
2,408500000.0,630000,24.96,2.0,3.0,2.0,1,3.0,3,0,1,330,False,False,False,False,False,False,False,True
2,130000000.0,100000,42.98,4.0,5.0,2.0,0,5.5,0,3,0,591,False,False,True,False,False,False,False,False
2,387000000.0,470000,29.36,5.0,9.0,2.0,0,260.0,7,1,0,409,False,False,False,True,False,False,False,False
2,17500000.0,600000,30.4,2.0,7.0,1.0,0,24.0,11,0,0,172,False,False,False,True,False,False,False,False
2,136500000.0,680000,27.76,3.0,11.0,2.0,1,32.0,10,1,0,157,False,True,False,False,False,False,False,False
1,115500000.0,410000,18.3,3.0,4.0,1.0,1,9.0,8,0,0,592,False,False,True,False,False,False,False,False
2,170500000.0,530000,20.38,4.0,9.0,1.0,1,29.0,9,10,0,214,True,False,False,False,False,False,False,False
2,345500000.0,140000,36.36,4.0,5.0,2.0,1,5.5,0,0,0,623,False,False,True,False,False,False,False,False
2,372500000.0,520000,25.97,2.0,3.0,2.0,0,1.0,0,0,0,502,False,False,False,False,False,False,False,True
2,393000000.0,340000,27.51,6.0,7.0,2.0,0,19.0,6,0,0,434,False,False,False,False,False,False,False,True
2,364000000.0,700000,24.96,5.0,6.0,2.0,0,6.0,9,0,0,573,False,False,True,False,False,False,False,False
2,16500000.0,280000,31.63,4.0,5.0,1.0,0,29.0,0,1,0,558,False,False,False,True,False,False,False,False
2,99500000.0,320000,24.33,4.0,7.0,1.0,0,33.0,4,1,0,191,False,True,False,False,False,False,False,False
0,117500000.0,160000,23.14,3.0,3.0,1.0,0,1.0,0,0,0,493,False,False,False,False,False,False,True,False
2,10500000.0,620000,30.32,2.0,3.0,2.0,1,2.0,0,5,0,498,False,False,True,False,False,False,False,False
0,157000000.0,60000,29.14,4.0,5.0,1.0,1,2.0,0,2,0,442,False,True,False,False,False,False,False,False
2,166000000.0,750000,25.18,2.0,4.0,1.0,1,2.0,11,2,1,502,False,False,False,True,False,False,False,False
2,104500000.0,80000,19.09,2.0,6.0,1.0,0,47.0,7,0,0,514,False,True,False,False,False,False,False,False
2,393000000.0,640000,25.4,20.0,21.0,1.0,1,28.0,0,0,0,675,False,False,False,False,False,False,True,False
2,29500000.0,420000,20.35,3.0,20.0,1.0,1,44.0,7,0,0,331,False,False,True,False,False,False,False,False
1,75000000.0,660000,27.64,9.0,11.0,1.0,0,35.0,0,1,0,418,False,False,True,False,False,False,False,False
0,144000000.0,440000,39.7,6.0,7.0,2.0,0,15.0,15,1,0,611,False,False,False,True,False,False,False,False
2,6000000.0,750000,31.47,7.0,7.0,1.0,0,43.0,14,2,0,651,False,False,True,False,False,False,False,False
2,11500000.0,350000,32.77,4.0,5.0,1.0,0,39.0,5,0,0,402,True,False,False,False,False,False,False,False
2,124500000.0,510000,26.104999999999997,2.0,3.0,1.0,1,2.0,0,1,0,580,False,False,False,True,False,False,False,False
2,85500000.0,380000,40.65,3.0,8.0,1.0,1,7.0,2,0,0,296,False,False,False,False,False,False,False,True
2,114000000.0,460000,22.94,5.0,8.0,1.0,0,15.0,0,0,0,619,False,False,True,False,False,False,False,False
2,6500000.0,350000,26.25,5.0,8.0,1.0,1,6.0,10,4,0,644,False,False,False,True,False,False,False,False
1,91000000.0,260000,17.5,9.0,9.0,1.0,1,10.0,8,1,0,491,False,False,True,False,False,False,False,False
1,348500000.0,340000,27.51,2.0,3.0,2.0,1,2.0,0,2,1,399,False,True,False,False,False,False,False,False
2,12000000.0,560000,25.985,4.0,5.0,2.0,0,7.0,11,0,0,596,True,False,False,False,False,False,False,False
2,364000000.0,630000,29.16,4.0,9.0,2.0,0,17.0,8,2,0,309,False,False,True,False,False,False,False,False
2,186500000.0,500000,35.42,3.0,6.0,1.0,1,21.0,0,6,0,580,False,True,False,False,False,False,False,False
1,378000000.0,650000,19.83,5.0,7.0,1.0,0,6.0,0,0,0,560,False,False,True,False,False,False,False,False
2,79000000.0,80000,28.78,2.0,17.0,2.0,1,6.0,0,0,0,347,False,False,False,False,False,False,False,True
2,115500000.0,710000,31.84,4.0,4.0,2.0,1,29.0,1,1,0,670,False,False,False,False,False,False,False,True
2,133500000.0,550000,17.5,1.0,4.0,1.0,1,49.0,4,0,0,559,False,False,True,False,False,False,False,False
2,131000000.0,680000,27.76,3.0,5.0,1.0,1,5.0,0,3,1,455,False,True,False,False,False,False,False,False
2,167000000.0,210000,25.29,3.0,6.0,1.0,1,5.0,5,2,0,491,True,False,False,False,False,False,False,False
2,85500000.0,140000,24.05,2.0,3.0,2.0,1,3.0,9,2,0,484,False,False,False,False,False,False,False,True
2,189500000.0,200000,17.5,11.0,12.0,1.0,0,38.0,5,2,0,171,False,False,False,False,False,False,False,True
2,24000000.0,100000,27.58,4.0,6.0,2.0,1,5.0,12,1,0,578,False,False,False,False,False,False,False,True
0,162000000.0,250000,35.39,4.0,7.0,2.0,0,4.0,17,0,1,433,False,False,False,False,False,False,False,True
2,32500000.0,500000,28.14,6.0,11.0,1.0,0,48.0,5,0,0,119,False,False,True,False,False,False,False,False
1,19000000.0,120000,27.58,3.0,4.0,1.0,1,2.0,0,0,0,540,False,False,False,False,False,False,False,True
2,188500000.0,710000,46.35,4.0,6.0,2.0,0,26.0,0,1,0,557,False,True,False,False,False,False,False,False
2,83000000.0,250000,26.59,2.0,3.0,1.0,1,2.0,7,1,0,388,True,False,False,False,False,False,False,False
2,30000000.0,530000,29.77,1.0,9.0,1.0,1,33.0,6,1,0,556,False,False,True,False,False,False,False,False
1,114500000.0,530000,47.17,4.0,5.0,2.0,0,5.0,0,3,0,486,True,False,False,False,False,False,False,False
0,185500000.0,350000,24.39,4.0,5.0,2.0,1,5.0,2,0,0,627,False,False,False,False,False,False,False,True
2,5000000.0,680000,34.71,3.0,8.0,1.0,0,18.0,8,2,0,520,False,False,False,True,False,False,False,False
2,101000000.0,490000,46.35,5.0,6.0,2.0,1,26.0,11,1,1,322,False,False,False,False,False,False,False,True
1,131000000.0,430000,28.27,5.0,5.0,1.0,1,5.0,6,0,0,474,False,False,False,False,False,False,True,False
1,352000000.0,500000,49.6,4.0,4.0,2.0,0,4.0,0,0,1,395,False,False,True,False,False,False,False,False
2,190500000.0,400000,42.97,7.0,8.0,2.0,0,5.0,9,0,0,515,True,False,False,False,False,False,False,False
2,137500000.0,230000,17.5,11.0,11.0,2.0,0,27.0,1,0,0,285,False,False,False,True,False,False,False,False
0,129500000.0,520000,17.5,8.0,14.0,1.0,0,104.0,15,2,0,543,False,False,True,False,False,False,False,False
2,28000000.0,720000,28.09,5.0,8.0,1.0,1,4.0,12,1,1,185,False,False,False,False,False,False,False,True
2,321500000.0,260000,35.95,1.0,9.0,1.0,1,24.0,6,0,0,625,False,False,False,False,True,False,False,False
1,71000000.0,220000,26.59,4.0,7.0,1.0,1,6.0,1,1,0,527,False,False,False,True,False,False,False,False
2,357500000.0,320000,31.96,7.0,7.0,2.0,1,21.0,12,0,0,338,False,False,True,False,False,False,False,False
2,351000000.0,280000,39.67,7.0,9.0,2.0,0,8.0,16,0,0,561,False,False,False,True,False,False,False,False
0,164500000.0,340000,24.39,5.0,6.0,2.0,1,5.0,1,1,0,560,False,True,False,False,False,False,False,False
2,97000000.0,740000,25.58,3.0,5.0,1.0,1,5.0,11,1,1,347,False,False,False,False,False,False,True,False
2,361500000.0,350000,27.51,4.0,6.0,1.0,1,5.0,7,2,0,585,False,False,False,True,False,False,False,False
1,183000000.0,360000,24.39,4.0,6.0,1.0,1,5.0,2,2,0,494,False,False,False,False,False,False,True,False
0,137500000.0,90000,17.5,9.0,13.0,1.0,0,32.0,5,0,0,458,False,False,True,False,False,False,False,False
2,28000000.0,390000,29.89,4.0,6.0,2.0,0,8.0,3,7,0,442,True,False,False,False,False,False,False,False
2,336500000.0,350000,27.51,3.0,5.0,2.0,0,1.0,5,1,0,600,False,False,False,True,False,False,False,False
1,99500000.0,520000,32.2,1.0,3.0,1.0,1,38.0,5,2,0,394,False,False,True,False,False,False,False,False
2,7000000.0,380000,17.5,6.0,7.0,2.0,0,19.0,6,4,0,162,False,False,False,False,False,False,False,True
0,6500000.0,510000,30.88,11.0,20.0,1.0,0,43.0,9,2,0,474,False,False,False,False,False,False,False,True
2,339500000.0,130000,25.56,3.0,6.0,1.0,1,2.0,8,4,0,258,False,False,False,False,False,False,True,False
2,375500000.0,530000,25.97,3.0,4.0,2.0,0,5.0,6,3,0,514,False,False,False,True,False,False,False,False
0,89500000.0,660000,21.93,13.0,17.0,2.0,1,46.0,6,1,0,243,False,True,False,False,False,False,False,False
1,163500000.0,500000,34.41,3.0,7.0,1.0,0,30.0,4,1,0,402,False,False,False,False,False,False,False,True
2,25500000.0,220000,23.84,4.0,7.0,1.0,0,8.0,15,1,0,544,False,False,False,False,False,True,False,False
2,20500000.0,220000,17.5,3.0,5.0,1.0,1,2.0,13,0,1,419,True,False,False,False,False,False,False,False
2,23000000.0,330000,26.25,2.0,3.0,1.0,1,2.0,12,1,1,139,False,False,False,False,False,False,True,False
2,97500000.0,210000,18.1,4.0,8.0,1.0,1,4.0,0,0,0,589,False,False,False,False,True,False,False,False
2,188500000.0,550000,21.52,18.0,18.0,1.0,1,23.0,9,1,0,609,False,False,True,False,False,False,False,False
2,28000000.0,240000,34.57,6.0,13.0,1.0,0,5.0,7,5,0,394,False,False,True,False,False,False,False,False
0,348500000.0,220000,20.43,5.0,5.0,1.0,1,6.0,0,4,0,525,False,False,True,False,False,False,False,False
1,382000000.0,230000,23.1,3.0,5.0,1.0,1,2.0,7,2,0,461,False,False,False,True,False,False,False,False
2,164000000.0,160000,29.14,2.0,3.0,2.0,1,1.0,0,0,0,571,False,False,False,False,False,False,False,True
2,71000000.0,680000,26.45,4.0,6.0,1.0,0,5.0,9,11,0,478,False,False,False,True,False,False,False,False
2,350000000.0,520000,41.17,1.0,2.0,1.0,0,45.0,11,2,0,658,False,False,False,True,False,False,False,False
2,159500000.0,360000,34.83,10.0,10.0,1.0,1,17.0,5,0,0,589,True,False,False,False,False,False,False,False
2,352500000.0,560000,23.1,3.0,5.0,1.0,1,5.0,0,2,0,506,False,False,False,False,False,False,False,True
2,29000000.0,300000,22.77,1.0,2.0,1.0,0,43.0,8,3,0,133,False,False,True,False,False,False,False,False
0,362500000.0,250000,17.5,10.0,16.0,1.0,0,34.0,0,5,0,517,False,False,False,True,False,False,False,False
